Orden,Preparación,Calidad,QQs Netos,Línea,Fecha,Turno,Analista,Operador,Hora,"% entrada
(Trillo)",Def. Prim.,Def. Dens.,Def. Otros,Total Def.,% de salida,Def. Prim.,Def. Dens.,Def. Otros,Total Def.,% de salida,Def. Prim.,Def. Dens.,Def. Otros,Total Def.,% de salida,Observaciones,Prom % de salida,Prom % de Pérdida,Vueltas Ponderadas
X Z 1/435,SPop,Gw 1era Ok," 1,027.35 ",Línea 2,6/16/2021,Turno 2,Angel,Freddy G.,03:00 p. m.,10.20%,8.00,1.00,10.00,19.00,2.53%,16.00,1.20,22.00,39.20,5.20%,0.00,0.00,0.00,0.00,28.00%,,6%,43.68%,8.892499446
X Z 1/435,SPop,Gw 1era Ok," 1,027.35 ",Línea 2,6/16/2021,Turno 2,Angel,Freddy G.,05:00 p. m.,17.60%,12.00,0.80,12.00,24.80,3.60%,14.00,0.60,22.00,36.60,5.46%,0.00,0.00,0.00,0.00,36.00%,,7%,58.49%,8.892499446
X Z 1/435,SPop,Gw 1era Ok," 1,027.35 ",Línea 2,6/16/2021,Turno 2,Angel,Freddy G.,07:00 p. m.,15.00%,8.00,1.00,10.00,19.00,2.65%,12.00,0.20,20.80,33.00,5.30%,0.00,0.00,0.00,0.00,34.80%,,7%,56.48%,8.892499446
X Z 1/435,SPop,Gw 1era Ok," 1,027.35 ",Línea 2,6/16/2021,Turno 2,Angel,Freddy G.,09:00 p. m.,16.00%,12.00,1.20,13.00,26.20,4.00%,12.00,0.40,14.00,26.40,3.33%,0.00,0.00,0.00,0.00,43.00%,,8%,51.67%,8.892499446
X Z 1/435,SPop,Gw 1era Ok," 1,027.35 ",Línea 2,6/16/2021,Turno 3,Ulises,Omar H.,11:00 p. m.,12.00%,13.00,2.60,17.00,32.60,4.80%,30.00,0.60,19.40,50.00,5.66%,0.00,0.00,0.00,0.00,27.40%,,7%,39.38%,8.892499446
X Z 1/435,SPop,Gw 1era Ok," 1,027.35 ",Línea 2,6/16/2021,Turno 3,Ulises,Omar H.,01:00 a. m.,10.80%,19.00,1.20,14.80,35.00,5.00%,18.00,1.40,17.60,37.00,4.86%,0.00,0.00,0.00,0.00,32.60%,,8%,28.47%,8.892499446
X Z 1/435,SPop,Gw 1era Ok," 1,027.35 ",Línea 2,6/16/2021,Turno 3,Ulises,Omar H.,03:00 a. m.,14.60%,20.00,0.20,18.40,38.60,5.60%,19.00,3.40,22.60,45.00,6.06%,0.00,0.00,0.00,0.00,34.40%,,9%,41.13%,8.892499446
X Z 1/435,SPop,Gw 1era Ok," 1,027.35 ",Línea 2,6/16/2021,Turno 3,Ulises,Omar H.,05:00 a. m.,12.20%,14.00,0.20,14.80,29.00,4.30%,28.00,3.00,30.40,61.40,8.33%,0.00,0.00,0.00,0.00,35.00%,,8%,31.33%,8.892499446
X Z 1/438,SPop,SPop A," 2,031.28 ",Línea 1,6/17/2021,Turno 1,Helton,Carlos,06:00 a. m.,14.00%,10.00,0.80,14.00,13.00,4.96%,5.00,1.40,12.00,18.40,4.40%,14.00,6.00,30.00,50.00,8.77%,,5%,62.85%,4.06382549
X Z 1/438,SPop,SPop A," 2,031.28 ",Línea 1,6/17/2021,Turno 1,Helton,Carlos,09:00 a. m.,13.00%,4.00,0.60,10.00,14.60,2.93%,8.00,0.80,9.00,17.80,4.03%,16.00,1.80,36.00,53.80,8.93%,,4%,70.73%,4.06382549
X Z 1/436,SPop,Lapa B," 1,585.94 ",Línea 1,6/17/2021,Turno 1,Helton,Carlos,10:00 a. m.,10.00%,7.00,0.60,8.00,13.00,3.09%,8.00,0.80,10.00,18.80,4.52%,12.00,2.40,24.00,38.40,8.60%,,4%,60.02%,3.123436283
X Z 1/436,SPop,Lapa B," 1,585.94 ",Línea 1,6/17/2021,Turno 1,Helton,Carlos,12:00 p. m.,10.60%,3.00,0.40,5.00,8.40,1.83%,5.00,0.20,8.00,13.20,2.94%,14.00,4.60,20.00,38.60,7.40%,,3%,74.86%,3.123436283
X Z 1/436,SPop,Lapa B," 1,585.94 ",Línea 1,6/17/2021,Turno 2,Angel,Jose Alberto,03:00 p. m.,6.60%,2.00,0.40,6.80,9.20,2.06%,2.00,0.00,8.40,10.40,2.66%,8.00,0.00,18.40,26.40,5.60%,,3%,61.15%,3.123436283
X Z 1/437,SPop,Gw 1era Ok," 1,027.35 ",Línea 2,6/17/2021,Turno 1,Helton,Jose C.,06:00 a. m.,13.00%,8.00,0.60,7.00,15.60,2.93%,10.00,0.60,12.00,22.60,4.16%,16.00,1.10,20.00,37.10,6.20%,,4%,72.58%,9
X Z 1/437,SPop,Gw 1era Ok," 1,027.35 ",Línea 2,6/17/2021,Turno 1,Helton,Jose C.,08:00 a. m.,12.40%,10.00,0.40,9.00,19.40,3.26%,15.00,1.80,10.00,26.80,5.03%,26.00,2.20,22.00,50.20,8.20%,,4%,66.16%,9
X Z 1/437,SPop,Gw 1era Ok," 1,027.35 ",Línea 2,6/17/2021,Turno 1,Helton,Jose C.,10:00 a. m.,12.80%,12.00,0.40,8.00,20.40,3.32%,11.00,0.80,13.00,24.80,4.82%,20.00,0.80,20.00,40.80,6.83%,,4%,68.39%,9
X Z 1/437,SPop,Gw 1era Ok," 1,027.35 ",Línea 2,6/17/2021,Turno 1,Helton,Jose C.,12:00 p. m.,11.60%,7.00,0.40,10.00,17.40,2.86%,9.00,1.00,11.00,21.00,4.23%,17.00,1.00,23.00,41.00,6.88%,,4%,68.93%,9
X Z 1/439,Japan,Lift , 812.92 ,Línea 2,6/17/2021,Turno 2,Angel,Freddy M.,04:00 p. m.,11.40%,8.00,0.00,6.00,14.00,2.40%,6.00,0.00,10.80,16.80,4.06%,22.00,0.00,36.00,58.00,11.40%,,4%,67.41%,4
X Z 1/439,Japan,Lift , 812.92 ,Línea 2,6/17/2021,Turno 2,Angel,Freddy M.,06:00 p. m.,15.00%,6.00,0.00,10.00,16.00,3.46%,14.00,0.00,16.40,30.40,6.00%,42.00,0.00,72.00,114.00,22.66%,,6%,59.90%,4
X Z 1/439,Japan,Lift , 812.92 ,Línea 2,6/17/2021,Turno 2,Angel,Freddy M.,08:00 p. m.,14.00%,6.00,0.00,8.40,14.40,3.00%,10.00,0.00,14.80,24.80,5.20%,25.00,0.00,50.80,75.80,15.00%,,5%,66.07%,4
X Z 1/441,Peter,Lapa A, 823.41 ,Línea 1,6/17/2021,Turno 2,Angel,Jose Alberto,06:00 p. m.,5.00%,6.00,0.00,6.00,13.00,3.86%,2.00,0.00,10.80,12.80,3.86%,6.00,1.20,20.00,27.20,6.66%,,4%,17.20%,3
X Z 1/441,Peter,Lapa A, 823.41 ,Línea 1,6/17/2021,Turno 2,Angel,Jose Alberto,08:00 p. m.,6.20%,1.00,0.00,6.80,7.80,2.13%,4.00,0.00,10.00,14.00,4.00%,6.00,0.80,24.00,30.80,7.00%,,3%,50.25%,3
X Z 1/442,SPop,SPop A," 2,629.05 ",Línea 1,6/17/2021,Turno 3,Ulises,Jose Reyes,11:00 p. m.,9.60%,7.00,0.40,9.80,13.00,3.77%,5.00,0.20,6.00,11.20,2.20%,17.00,2.20,35.80,55.00,11.10%,,4%,57.18%,6.874424125
X Z 1/442,SPop,SPop A," 2,629.05 ",Línea 1,6/17/2021,Turno 3,Ulises,Jose Reyes,01:00 a. m.,8.00%,2.00,0.20,7.20,9.40,2.40%,13.00,1.60,13.00,27.60,4.66%,20.00,3.00,36.80,59.80,12.20%,,4%,50.69%,6.874424125
X Z 1/442,SPop,SPop A," 2,629.05 ",Línea 1,6/17/2021,Turno 3,Ulises,Jose Reyes,03:00 a. m.,7.80%,4.00,0.00,6.00,10.00,2.33%,3.00,0.20,6.40,9.60,2.53%,9.00,3.00,33.40,45.40,9.76%,,3%,59.96%,6.874424125
X Z 1/442,SPop,SPop A," 2,629.05 ",Línea 1,6/17/2021,Turno 3,Ulises,Jose Reyes,05:00 a. m.,8.60%,2.00,0.80,12.00,14.80,3.86%,4.00,0.00,10.00,14.00,3.60%,8.00,1.60,24.40,34.00,7.66%,,4%,51.45%,6.874424125
X Z 1/440,Japan,DamFuerX, 496.36 ,Línea 2,6/17/2021,Turno 3,Ulises,Omar H.,11:00 p. m.,18.00%,36.00,0.80,14.40,51.20,6.66%,36.00,2.00,17.80,55.80,7.13%,96.00,3.00,56.00,155.00,21.00%,,8%,54.38%,5
X Z 1/440,Japan,DamFuerX, 496.36 ,Línea 2,6/17/2021,Turno 3,Ulises,Omar H.,01:00 a. m.,15.80%,29.00,0.40,11.00,40.40,5.13%,56.00,0.80,28.80,85.60,11.60%,166.00,6.40,80.60,253.00,31.40%,,9%,40.67%,5
X Z 1/443,SPop,SPop A," 2,155.80 ",Línea 2,6/17/2021,Turno 3,Ulises,Omar H.,03:00 a. m.,5.60%,3.00,0.20,9.60,12.80,3.56%,6.00,1.20,10.40,17.60,3.83%,9.00,3.20,20.60,32.80,7.73%,,4%,27.78%,5
X Z 1/443,SPop,SPop A," 2,155.80 ",Línea 2,6/17/2021,Turno 3,Ulises,Omar H.,05:00 a. m.,4.40%,2.00,2.20,5.00,9.20,1.86%,4.00,0.20,6.80,11.00,2.40%,30.00,5.00,41.20,76.20,13.63%,,3%,27.91%,5
X Z 1/442,Peter,SPop A," 2,629.05 ",Línea 1,6/18/2021,Turno 1,Helton,Michael G,07:00 a. m.,9.80%,4.00,0.00,6.00,13.00,2.57%,3.00,0.00,8.00,11.00,3.06%,9.00,1.80,26.00,36.80,8.16%,,3%,66.82%,6.874424125
X Z 1/442,Peter,SPop A," 2,629.05 ",Línea 1,6/18/2021,Turno 1,Helton,Michael G,09:00 a. m.,8.20%,2.00,0.40,5.80,8.20,2.03%,5.00,0.20,8.20,13.40,3.97%,7.00,0.80,21.00,28.80,6.87%,,3%,63.43%,6.874424125
X Z 1/444,Peter,Lapa A, 818.07 ,Línea 1,6/18/2021,Turno 2,Angel,Jose Alberto,03:00 p. m.,5.80%,2.00,0.00,6.80,13.00,2.33%,1.00,0.00,10.00,11.00,3.33%,8.00,0.40,24.00,32.40,6.80%,,3%,47.81%,3.436778077
X Z 1/444,Peter,Lapa A, 818.07 ,Línea 1,6/18/2021,Turno 2,Angel,Jose Alberto,05:00 p. m.,8.40%,2.00,0.20,9.20,11.40,3.50%,0.00,0.40,10.00,10.40,3.33%,10.00,0.00,26.00,36.00,8.00%,,4%,53.48%,3.436778077
X Z 1/443,SPop,SPop A," 2,155.80 ",Línea 2,6/18/2021,Turno 1,Helton,Jose C.,07:00 a. m.,14.80%,8.00,0.40,8.00,16.40,3.06%,7.00,0.40,12.00,19.40,3.42%,26.00,3.20,42.00,71.20,13.66%,,4%,71.55%,5
X Z 1/443,SPop,SPop A," 2,155.80 ",Línea 2,6/18/2021,Turno 1,Helton,Jose C.,09:00 a. m.,13.40%,7.00,0.20,6.80,14.00,2.24%,6.00,0.80,14.00,20.80,3.81%,20.00,1.00,34.00,55.00,11.80%,,4%,73.22%,5
X Z 1/443,SPop,SPop A," 2,155.80 ",Línea 2,6/18/2021,Turno 1,Helton,Jose C.,11:00 a. m.,14.20%,2.00,0.40,6.00,8.40,1.21%,8.00,0.20,16.00,24.20,4.23%,24.00,0.80,29.00,53.80,10.16%,,3%,79.86%,5
X Z 1/443,SPop,SPop A," 2,155.80 ",Línea 2,6/18/2021,Turno 1,Helton,Jose C.,01:00 p. m.,14.80%,5.00,0.20,4.00,9.20,1.64%,4.00,0.60,12.00,16.60,3.16%,26.00,1.20,31.00,58.20,11.03%,,3%,80.01%,5
X Z 1/448,Peter,SPop A," 2,668.03 ",Línea 1,6/18/2021,Turno 3,Ulises,Jose Reyes,11:00 p. m.,4.60%,3.00,0.40,7.00,13.00,2.40%,4.00,1.20,8.80,14.00,2.80%,9.00,1.40,21.60,32.00,7.20%,,3%,35.22%,3
X Z 1/448,Peter,SPop A," 2,668.03 ",Línea 1,6/18/2021,Turno 3,Ulises,Jose Reyes,01:00 a. m.,8.00%,6.00,0.00,9.20,15.20,3.56%,10.00,0.20,9.60,19.80,3.90%,28.00,1.40,27.80,57.20,10.46%,,4%,45.81%,3
X Z 1/448,Peter,SPop A," 2,668.03 ",Línea 1,6/18/2021,Turno 3,Ulises,Jose Reyes,03:00 a. m.,7.00%,5.00,0.40,7.80,13.20,2.86%,6.00,0.20,5.00,11.20,2.16%,5.00,0.80,16.00,21.80,5.10%,,3%,58.44%,3
X Z 1/448,Peter,SPop A," 2,668.03 ",Línea 1,6/18/2021,Turno 3,Ulises,Jose Reyes,05:00 a. m.,6.00%,5.00,0.20,7.20,12.40,2.73%,4.00,0.00,7.60,11.60,2.26%,7.00,0.40,15.20,22.60,5.00%,,3%,52.68%,3
X Z 1/445,Peter,SPop A," 2,668.03 ",Línea 1,6/19/2021,Turno 1,Helton,Carlos,07:00 a. m.,14.80%,5.00,0.00,6.00,11.00,2.33%,4.00,0.00,10.00,14.00,3.33%,20.00,1.60,32.00,53.60,12.80%,,4%,75.49%,7.37045797
X Z 1/445,Peter,SPop A," 2,668.03 ",Línea 1,6/19/2021,Turno 1,Helton,Carlos,09:00 a. m.,12.20%,4.00,0.20,5.00,9.20,1.97%,3.00,0.40,8.00,11.40,3.06%,10.00,1.20,28.00,39.20,9.13%,,3%,75.75%,7.37045797
X Z 1/449,Peter,SPop A, 820.02 ,Línea 1,6/19/2021,Turno 2,Angel,Jose Alberto,03:00 p. m.,8.00%,0.00,0.40,8.40,8.80,2.80%,2.00,0.40,6.00,8.40,2.00%,6.00,2.80,27.20,36.00,8.33%,,3%,60.59%,5.364961977
X Z 1/447,Japan,Lift , 960.00 ,Línea 2,6/19/2021,Turno 1,Helton,Jose C.,09:00 a. m.,22.80%,19.00,0.00,12.00,31.00,4.06%,32.00,0.00,16.00,48.00,6.60%,74.00,3.20,52.00,129.20,19.86%,,6%,72.48%,5
X Z 1/447,Japan,Lift , 960.00 ,Línea 2,6/19/2021,Turno 1,Helton,Jose C.,11:00 a. m.,14.20%,9.00,0.00,14.00,23.00,3.06%,31.00,0.20,14.00,45.20,5.03%,77.00,0.80,30.00,107.80,12.60%,,5%,68.26%,5
X Z 1/447,Japan,Lift , 960.00 ,Línea 2,6/19/2021,Turno 1,Helton,Jose C.,01:00 p. m.,15.00%,15.00,0.00,12.00,27.00,3.82%,44.00,0.40,16.00,60.40,6.16%,72.00,0.40,33.00,105.40,12.82%,,5%,64.63%,5
X Z 1/448,Peter,Lapa A, 711.84 ,Línea 1,6/19/2021,Turno 3,Ulises,Jose Reyes,12:00 p. m.,6.00%,1.00,1.00,6.20,8.20,2.66%,2.00,0.20,6.40,8.60,1.86%,16.00,3.60,28.00,47.60,8.87%,,3%,48.65%,3
X Z 1/448,Peter,Lapa A, 711.84 ,Línea 1,6/19/2021,Turno 3,Ulises,Jose Reyes,02:00 a. m.,4.10%,2.00,1.00,3.00,6.00,1.16%,2.00,0.40,5.00,7.40,1.80%,7.00,2.20,18.40,27.60,5.73%,,2%,56.66%,3
X Z 1/446,Japan,Lift , 888.51 ,Línea 2,6/19/2021,Turno 2,Angel,Freddy M.,03:00 p. m.,17.80%,6.00,0.00,16.00,22.00,5.33%,12.00,0.00,23.20,35.20,7.87%,30.00,0.40,64.80,95.20,20.93%,,8%,57.72%,4
X Z 1/446,Japan,Lift , 888.51 ,Línea 2,6/19/2021,Turno 2,Angel,Freddy M.,05:00 p. m.,16.00%,24.00,0.00,16.00,40.00,6.67%,10.00,0.40,20.00,30.40,67.00%,58.00,1.20,92.00,151.20,28.00%,,24%,-49.28%,4
X Z 1/446,Japan,Lift , 888.51 ,Línea 2,6/19/2021,Turno 2,Angel,Freddy M.,07:00 p. m.,13.20%,6.00,0.00,16.00,22.00,5.33%,8.00,0.00,18.00,26.00,2.40%,34.00,0.40,42.00,76.40,13.80%,,5%,58.75%,4
X Z 1/450,Japan,DamFuerX," 2,546.50 ",Línea 2,6/19/2021,Turno 2,Angel,Freddy M.,09:00 p. m.,24.60%,20.00,0.00,22.40,42.40,7.53%,39.00,0.40,39.00,78.40,13.10%,66.00,2.40,93.00,161.40,27.50%,,11%,55.61%,3.893570038
X Z 1/450,Japan,DamFuerX," 2,546.50 ",Línea 2,6/19/2021,Turno 3,Ulises,Pedro M.,11:00 p. m.,20.00%,22.00,0.20,14.60,36.80,6.10%,30.00,0.80,30.00,60.80,10.80%,69.00,1.80,50.00,120.80,17.16%,,8%,58.10%,3.893570038
X Z 1/450,Japan,DamFuerX," 2,546.50 ",Línea 2,6/19/2021,Turno 3,Ulises,Pedro M.,01:00 a. m.,24.00%,25.00,0.20,18.00,43.20,7.20%,38.00,1.20,22.00,61.20,8.47%,84.00,3.60,66.00,153.60,22.66%,,9%,62.24%,3.893570038
X Z 1/450,Japan,DamFuerX," 2,546.50 ",Línea 2,6/19/2021,Turno 3,Ulises,Pedro M.,03:00 a. m.,15.40%,20.00,0.40,7.20,27.60,3.56%,56.00,1.60,34.40,92.00,12.46%,111.00,4.40,73.40,188.80,24.77%,,8%,48.66%,3.893570038
X Z 1/450,Japan,DamFuerX," 2,546.50 ",Línea 2,6/19/2021,Turno 3,Ulises,Pedro M.,05:00 a. m.,12.60%,17.00,0.40,14.80,32.20,6.46%,30.00,1.20,17.00,48.20,7.33%,75.00,2.00,49.20,126.20,17.40%,,8%,38.32%,3.893570038
X Z 1/450,Japan,DamFuerX," 2,546.50 ",Línea 2,6/21/2021,Turno 1,Ulises,Omar H.,07:00 a. m.,16.30%,14.00,2.40,10.00,26.40,4.00%,16.00,0.40,18.00,34.40,6.76%,67.00,4.00,76.80,147.80,23.80%,,7%,59.08%,3.893570038
X Z 1/450,Japan,DamFuerX," 2,546.50 ",Línea 2,6/21/2021,Turno 1,Ulises,Omar H.,09:00 a. m.,15.00%,15.00,0.00,12.60,27.60,4.93%,29.00,0.60,17.40,47.00,7.80%,71.00,2.80,67.60,141.40,22.00%,,7%,50.97%,3.893570038
X Z 1/450,Japan,DamFuerX," 2,546.50 ",Línea 2,6/21/2021,Turno 1,Ulises,Omar H.,11:00 a. m.,16.00%,15.00,0.00,14.00,29.00,4.80%,35.00,0.40,17.40,52.80,8.00%,71.00,1.20,71.20,143.40,22.26%,,7%,54.09%,3.893570038
X Z 1/450,Japan,DamFuerX," 2,546.50 ",Línea 2,6/21/2021,Turno 1,Ulises,Omar H.,01:00 p. m.,13.40%,12.00,0.00,16.80,28.80,5.86%,21.00,0.00,20.40,41.40,8.00%,58.00,2.40,54.60,115.00,19.13%,,8%,42.37%,3.893570038
X Z 1/452,Japan,DamFuerX, 972.59 ,Línea 2,6/21/2021,Turno 2,Helton,Jose C.,05:00 p. m.,41.00%,34.00,1.60,12.60,48.20,6.10%,52.00,0.20,21.00,73.20,9.06%,136.00,2.40,86.00,224.40,37.60%,,10%,75.63%,15
X Z 1/452,Japan,DamFuerX, 972.59 ,Línea 2,6/21/2021,Turno 2,Helton,Jose C.,07:00 p. m.,51.80%,39.00,0.40,14.00,53.40,7.16%,51.00,0.40,26.00,77.40,10.92%,111.00,1.40,96.00,208.40,35.93%,,11%,78.81%,15
X Z 1/452,Japan,DamFuerX, 972.59 ,Línea 2,6/21/2021,Turno 2,Helton,Jose C.,09:00 p. m.,56.00%,52.00,0.60,16.00,68.60,7.80%,53.00,0.60,29.00,82.60,11.83%,107.00,1.20,108.00,216.20,36.83%,,12%,79.09%,15
X Z 1/452,Japan,DamFuerX, 972.59 ,Línea 2,6/21/2021,Turno 3,Angel,Freddy G.,11:00 p. m.,25.20%,20.00,1.00,24.00,45.00,7.66%,36.00,0.40,34.00,70.40,10.00%,42.00,0.40,60.00,102.40,15.46%,,9%,64.19%,15
X Z 1/453,Japan,DamFuerX, 918.84 ,Línea 1,6/21/2021,Turno 3,Angel,Jose Alberto,01:00 a. m.,15.00%,14.00,1.60,19.20,34.80,6.40%,16.00,0.00,14.80,30.80,5.33%,44.00,2.00,66.00,112.00,20.00%,,7%,50.05%,7.579912239
X Z 1/453,Japan,DamFuerX, 918.84 ,Línea 1,6/21/2021,Turno 3,Angel,Jose Alberto,03:00 a. m.,16.00%,14.00,0.20,18.00,32.20,6.00%,26.00,0.40,13.20,39.60,5.06%,57.00,0.60,54.00,111.60,17.30%,,7%,56.91%,7.579912239
X Z 1/453,Japan,DamFuerX, 918.84 ,Línea 1,6/21/2021,Turno 3,Angel,Jose Alberto,05:00 a. m.,15.40%,10.00,1.00,18.80,29.80,6.10%,20.00,0.00,13.00,33.00,5.50%,52.00,1.60,50.00,103.60,18.20%,,7%,53.51%,7.579912239
X Z 1/451,Super 30-35 def,Lift ," 1,729.46 ",Línea 2,6/21/2021,Turno 3,Angel,Freddy M.,01:00 a. m.,11.60%,10.00,0.00,12.00,22.00,4.66%,12.00,0.40,17.20,29.60,6.00%,26.00,0.00,64.00,90.00,19.33%,,6%,44.29%,2.314719161
X Z 1/451,Super 30-35 def,Lift ," 1,729.46 ",Línea 2,6/21/2021,Turno 3,Angel,Freddy M.,03:00 a. m.,12.00%,10.00,0.00,13.00,23.00,4.70%,6.00,0.00,16.00,22.00,5.33%,12.00,0.60,57.00,69.60,16.00%,,6%,50.10%,2.314719161
X Z 1/451,Super 30-35 def,Lift ," 1,729.46 ",Línea 2,6/21/2021,Turno 3,Angel,Freddy M.,05:00 a. m.,10.00%,7.00,0.00,11.00,18.00,4.10%,6.00,0.20,16.00,22.20,5.40%,12.00,0.20,50.00,62.20,15.60%,,6%,44.25%,2.314719161
X Z 1/451,Super 30-35 def,Lift ," 1,729.46 ",Línea 2,6/22/2021,Turno 1,Ulises,Omar H.,07:00 a. m.,11.20%,20.00,0.20,12.60,32.80,5.33%,42.00,0.60,30.00,72.60,10.66%,117.00,3.60,88.40,209.00,28.90%,,9%,19.47%,2.314719161
X Z 1/451,Super 30-35 def,Lift ," 1,729.46 ",Línea 2,6/22/2021,Turno 1,Ulises,Omar H.,09:00 a. m.,20.00%,15.00,0.40,12.00,27.40,4.33%,36.00,2.60,21.00,59.60,10.10%,59.00,2.20,52.40,113.60,18.50%,,7%,64.05%,2.314719161
X Z 1/451,Super 30-35 def,Lift ," 1,729.46 ",Línea 2,6/22/2021,Turno 1,Ulises,Omar H.,11:00 a. m.,19.80%,7.00,0.80,20.40,28.20,7.80%,33.00,0.80,27.00,60.80,10.33%,92.00,2.40,68.00,162.40,22.73%,,10%,49.87%,2.314719161
X Z 1/454,Super 30-35 def,Lift , 993.26 ,Línea 2,6/22/2021,Turno 2,Ulises,Jose C.,03:00 p. m.,16.30%,46.00,0.80,22.20,69.00,9.40%,72.00,2.00,29.80,103.80,14.06%,154.00,2.40,68.00,224.40,28.33%,,12%,23.57%,2
X Z 1/454,Super 30-35 def,Lift , 993.26 ,Línea 2,6/22/2021,Turno 2,Ulises,Jose C.,05:00 p. m.,12.80%,10.00,0.40,12.00,22.40,4.40%,32.00,0.40,18.00,50.40,7.33%,87.00,0.80,37.20,125.00,19.00%,,7%,48.50%,2
X Z 1/454,Super 30-35 def,Lift , 993.26 ,Línea 2,6/22/2021,Turno 2,Ulises,Jose C.,07:00 p. m.,12.00%,8.00,0.00,12.00,20.00,4.00%,22.00,0.00,14.40,36.40,7.00%,111.00,5.40,60.00,176.40,18.60%,,6%,48.25%,2
X Z 1/454,Super 30-35 def,Lift , 993.26 ,Línea 2,6/22/2021,Turno 2,Ulises,Jose C.,09:00 p. m.,14.20%,12.00,0.40,13.00,25.40,4.80%,30.00,0.20,15.00,45.20,8.70%,78.00,2.40,30.00,110.40,15.30%,,7%,51.94%,2
X Z 1/456,Super 30-35 def,Lapa DamFuerX," 1,440.30 ",Línea 2,6/22/2021,Turno 3,Angel,Freddy M.,11:00 p. m.,8.00%,23.00,0.00,8.40,31.40,4.33%,28.00,0.00,10.80,38.80,4.80%,44.00,0.80,43.20,88.00,15.46%,,6%,30.49%,5
X Z 1/456,Super 30-35 def,Lapa DamFuerX," 1,440.30 ",Línea 2,6/22/2021,Turno 3,Angel,Freddy M.,01:00 a. m.,15.00%,24.00,0.00,10.20,34.20,4.70%,24.00,0.00,10.00,34.00,6.20%,69.00,0.00,60.00,129.00,20.80%,,7%,55.43%,5
X Z 1/456,Super 30-35 def,Lapa DamFuerX," 1,440.30 ",Línea 2,6/22/2021,Turno 3,Angel,Freddy M.,03:00 a. m.,14.00%,20.00,0.00,8.80,28.80,4.00%,20.00,0.00,12.00,32.00,6.10%,52.00,0.40,48.80,101.20,17.00%,,6%,58.39%,5
X Z 1/456,Super 30-35 def,Lapa DamFuerX,1440.3,Línea 2,6/22/2021,Turno 3,Angel,Freddy M.,05:00 a. m.,10.00%,16.00,0.00,12.00,28.00,4.50%,22.00,0.00,14.00,36.00,5.00%,48.00,0.80,45.20,94.00,16.00%,,6%,42.25%,5
X Z 1/456,Super 30-35 def,DamFuerX," 1,440.30 ",Línea 2,6/22/2021,Turno 1,Ruth,Omar H.,07:00 a. m.,13.00%,12.00,0.60,18.00,30.60,5.80%,44.00,1.20,16.00,61.20,7.66%,70.00,0.80,52.80,123.60,17.66%,,7%,42.68%,5
X Z 1/455,Super 30-35 def,DamLeve," 1,440.30 ",Línea 2,6/22/2021,Turno 1,Ruth,Omar H.,09:00 a. m.,12.20%,10.00,1.80,11.60,23.40,3.20%,21.00,0.80,14.00,35.80,5.00%,32.00,4.20,46.80,83.00,11.00%,,4%,63.69%,2
X Z 1/455,Super 30-35 def,DamLeve," 1,440.30 ",Línea 2,6/22/2021,Turno 1,Ruth,Omar H.,11:00 a. m.,8.00%,17.00,0.40,5.00,22.40,2.33%,21.00,1.60,14.00,36.60,5.20%,70.00,5.20,62.00,137.20,25.20%,,5%,33.32%,2
X Z 1/455,Super 30-35 def,DamLeve," 1,440.30 ",Línea 2,6/22/2021,Turno 1,Ruth,Omar H.,01:00 p. m.,14.00%,16.00,0.60,9.00,25.60,5.10%,24.00,5.20,15.00,44.20,6.80%,51.00,1.20,27.00,79.20,10.90%,,6%,56.39%,2
X Z 1/457,Super 30-35 def,DamFuerX," 2,077.22 ",Línea 2,6/23/2021,Turno 2,Ulises,Jose C.,04:00 p. m.,17.40%,59.00,0.20,16.00,75.20,9.00%,63.00,0.20,16.60,79.80,9.10%,156.00,1.60,40.00,197.60,21.53%,,10%,40.93%,5
X Z 1/457,Super 30-35 def,DamFuerX," 2,077.22 ",Línea 2,6/23/2021,Turno 2,Ulises,Jose C.,06:00 p. m.,20.00%,49.00,0.60,20.00,69.60,9.00%,58.00,0.00,19.80,77.80,9.30%,114.00,1.40,32.00,147.40,16.13%,,10%,51.06%,5
X Z 1/457,Super 30-35 def,DamFuerX," 2,077.22 ",Línea 2,6/23/2021,Turno 2,Ulises,Jose C.,08:00 p. m.,20.00%,52.00,0.00,16.40,68.40,8.13%,63.00,0.20,20.00,83.20,9.66%,115.00,0.20,38.40,153.60,17.06%,,9%,52.97%,5
X Z 1/457,Super 30-35 def,DamFuerX," 2,077.22 ",Línea 2,6/23/2021,Turno 2,Ulises,Jose C.,10:00 p. m.,21.60%,71.00,0.40,16.00,87.40,10.16%,89.00,0.00,21.00,110.00,11.13%,158.00,0.00,36.80,194.80,18.20%,,11%,48.12%,5
X Z 1/457,Super 30-35 def,DamFuerX," 2,077.22 ",Línea 2,6/23/2021,Turno 3,Angel,Freddy M.,12:00 p. m.,21.00%,42.00,0.40,14.00,56.40,6.66%,42.00,0.00,28.00,70.00,10.86%,81.00,3.00,78.00,162.00,25.20%,,10%,54.46%,5
X Z 1/457,Super 30-35 def,DamFuerX," 2,077.22 ",Línea 2,6/23/2021,Turno 3,Angel,Freddy M.,02:00 a. m.,24.00%,40.00,0.00,28.00,68.00,10.46%,40.00,0.00,29.60,69.60,10.20%,128.00,0.40,94.00,222.40,32.00%,,13%,47.71%,5
